dir,ts,chain,block,addr,devbat,msgid,brake,disc_bits,valve,confirm,db_1,motion,l_batt,light,hex
"r2f","2022-04-10T10:09:03.423","ONLY","BASIC","18151","OK","ONEWAY","GO","76","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef 03 f2 bb 30 23 73 8f"
"r2f","2022-04-10T10:09:03.435","ONLY","BASIC","18151","OK","ONEWAY","GO","76","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef 03 f2 bb 30 23 73 8f"
"r2f","2022-04-10T10:09:05.285","ONLY","BASIC","18151","OK","ONEWAY","GO","b0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","9b fa 32 d8 30 23 73 8f"
"r2f","2022-04-10T10:09:05.286","ONLY","BASIC","18151","OK","ONEWAY","GO","b0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","1b fa 32 d8 30 23 73 8f"
"r2f","2022-04-10T10:09:05.297","ONLY","BASIC","18151","OK","ONEWAY","GO","b0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","9b fa 32 d8 30 23 73 8f"
"r2f","2022-04-10T10:09:05.361","ONLY","BASIC","18151","OK","ONEWAY","GO","b2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ba 74 32 d9 30 23 73 8f"
"r2f","2022-04-10T10:09:05.362","ONLY","BASIC","18151","OK","ONEWAY","GO","b2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ba 74 32 d9 30 23 73 8f"
"r2f","2022-04-10T10:09:05.373","ONLY","BASIC","18151","OK","ONEWAY","GO","b2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ba 74 32 d9 30 23 73 8f"
"r2f","2022-04-10T10:09:05.389","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","b5 ac e1 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:05.390","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","b5 ac e1 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:05.404","ONLY","BASIC","5411","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","e1 f2 a2 80 47 0a 91 8f"
"r2f","2022-04-10T10:09:05.405","ONLY","BASIC","5411","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","e1 f2 a2 80 47 0a 91 8f"
"r2f","2022-04-10T10:09:05.417","ONLY","BASIC","5411","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","e1 f2 a2 80 47 0a 91 8f"
"r2f","2022-04-10T10:09:05.432","ONLY","BASIC","4548","OK","ONEWAY","GO","00","OPERATIONAL","RESPONSE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","d8 b3 c7 80 56 08 e2 0f"
"r2f","2022-04-10T10:09:05.437","ONLY","BASIC","18151","OK","ONEWAY","GO","b4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8b 3d 32 da 30 23 73 8f"
"r2f","2022-04-10T10:09:05.438","ONLY","BASIC","18151","OK","ONEWAY","GO","b4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8b 3d 32 da 30 23 73 8f"
"r2f","2022-04-10T10:09:05.444","ONLY","BASIC","4548","OK","ONEWAY","GO","00","OPERATIONAL","RESPONSE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","d8 b3 c7 80 56 08 e2 0f"
"r2f","2022-04-10T10:09:05.450","ONLY","BASIC","18151","OK","ONEWAY","GO","b4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","0b 3d 32 da 30 23 73 8f"
"r2f","2022-04-10T10:09:05.468","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2a","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","d2 63 00 95 00 0b ab 8f"
"r2f","2022-04-10T10:09:05.469","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2a","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","d2 63 00 95 00 0b ab 8f"
"r2f","2022-04-10T10:09:05.514","ONLY","BASIC","18151","OK","ONEWAY","GO","b6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","aa b3 32 db 30 23 73 8f"
"r2f","2022-04-10T10:09:05.515","ONLY","BASIC","18151","OK","ONEWAY","GO","b6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","aa b3 32 db 30 23 73 8f"
"r2f","2022-04-10T10:09:05.527","ONLY","BASIC","18151","OK","ONEWAY","GO","b6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","2a b3 32 db 30 23 73 8f"
"r2f","2022-04-10T10:09:05.538","ONLY","BASIC","18151","OK","ONEWAY","GO","b8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 99 b2 dc 30 23 73 8f"
"r2f","2022-04-10T10:09:05.539","ONLY","BASIC","18151","OK","ONEWAY","GO","b8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 99 b2 dc 30 23 73 8f"
"r2f","2022-04-10T10:09:05.545","ONLY","BASIC","5411","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","a7 59 c2 80 42 0a 91 8f"
"r2f","2022-04-10T10:09:05.545","ONLY","BASIC","5411","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","a7 59 c2 80 42 0a 91 8f"
"r2f","2022-04-10T10:09:05.551","ONLY","BASIC","18151","OK","ONEWAY","GO","b8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 99 b2 dc 30 23 73 8f"
"r2f","2022-04-10T10:09:05.556","ONLY","BASIC","5411","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","af ef 02 80 38 0a 91 8f"
"r2f","2022-04-10T10:09:05.557","ONLY","BASIC","5411","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","af ef 02 80 38 0a 91 8f"
"r2f","2022-04-10T10:09:05.568","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","b3 75 22 80 18 0a 91 8f"
"r2f","2022-04-10T10:09:05.569","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","b3 75 22 80 18 0a 91 8f"
"r2f","2022-04-10T10:09:05.570","ONLY","BASIC","4548","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","af bb 26 80 56 08 e2 0f"
"r2f","2022-04-10T10:09:05.571","ONLY","BASIC","4548","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","af bb 26 80 56 08 e2 0f"
"r2f","2022-04-10T10:09:05.580","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","a3 50 a2 80 0a 0a 91 8f"
"r2f","2022-04-10T10:09:05.581","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","a3 50 a2 80 0a 0a 91 8f"
"r2f","2022-04-10T10:09:05.582","ONLY","BASIC","18151","OK","ONEWAY","GO","b6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","aa b3 32 db 30 23 73 8f"
"r2f","2022-04-10T10:09:05.593","ONLY","BASIC","18151","OK","ONEWAY","GO","ba","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","32 17 b2 dd 30 23 73 8f"
"r2f","2022-04-10T10:09:05.594","ONLY","BASIC","18151","OK","ONEWAY","GO","b8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 99 b2 dc 30 23 73 8f"
"r2f","2022-04-10T10:09:05.604","ONLY","BASIC","18151","OK","ONEWAY","GO","ba","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 17 b2 dd 30 23 73 8f"
"r2f","2022-04-10T10:09:05.640","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","0","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","9a 55 24 80 00 0a 91 8f"
"r2f","2022-04-10T10:09:05.641","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","0","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","9a 55 24 80 00 0a 91 8f"
"r2f","2022-04-10T10:09:05.642","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","0","IN_MOTION","OK/NOT_MONITORED","ON","ea 0c d4 80 00 0a 91 8f"
"r2f","2022-04-10T10:09:05.668","ONLY","BASIC","18151","OK","ONEWAY","GO","bc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","83 5e b2 de 30 23 73 8f"
"r2f","2022-04-10T10:09:05.669","ONLY","BASIC","18151","OK","ONEWAY","GO","bc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","83 5e b2 de 30 23 73 8f"
"r2f","2022-04-10T10:09:05.680","ONLY","BASIC","18151","OK","ONEWAY","GO","bc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","83 5e b2 de 30 23 73 8f"
"r2f","2022-04-10T10:09:05.744","ONLY","BASIC","18151","OK","ONEWAY","GO","be","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a2 d0 b2 df 30 23 73 8f"
"r2f","2022-04-10T10:09:05.745","ONLY","BASIC","18151","OK","ONEWAY","GO","be","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a2 d0 b2 df 30 23 73 8f"
"r2f","2022-04-10T10:09:05.757","ONLY","BASIC","18151","OK","ONEWAY","GO","be","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a2 d0 b2 df 30 23 73 8f"
"r2f","2022-04-10T10:09:05.783","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","RESPONSE","0","IN_MOTION","OK/NOT_MONITORED","ON","9d 04 35 80 00 0a 91 8f"
"r2f","2022-04-10T10:09:05.783","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","RESPONSE","0","IN_MOTION","OK/NOT_MONITORED","ON","9d 04 35 80 00 0a 91 8f"
"r2f","2022-04-10T10:09:05.784","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cb d8 90 80 00 0a 91 8f"
"r2f","2022-04-10T10:09:05.785","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cb d8 90 80 00 0a 91 8f"
"r2f","2022-04-10T10:09:05.798","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","0","IN_MOTION","OK/NOT_MONITORED","ON","ea 0c d4 80 00 0a 91 8f"
"r2f","2022-04-10T10:09:05.798","ONLY","BASIC","5411","OK","ONEWAY","NO-GO","00","OPERATIONAL","UPDATE","0","IN_MOTION","OK/NOT_MONITORED","ON","ea 0c d4 80 00 0a 91 8f"
"r2f","2022-04-10T10:09:05.818","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","e3 2a 00 96 00 0b ab 8f"
"r2f","2022-04-10T10:09:05.818","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","e3 2a 00 96 00 0b ab 8f"
"r2f","2022-04-10T10:09:05.822","ONLY","BASIC","18151","OK","ONEWAY","GO","c0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b6 d0 12 e0 31 23 73 8f"
"r2f","2022-04-10T10:09:05.822","ONLY","BASIC","18151","OK","ONEWAY","GO","c0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b6 d0 12 e0 31 23 73 8f"
"r2f","2022-04-10T10:09:05.834","ONLY","BASIC","18151","OK","ONEWAY","GO","c0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b6 d0 12 e0 31 23 73 8f"
"r2f","2022-04-10T10:09:05.898","ONLY","BASIC","18151","OK","ONEWAY","GO","c2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","97 5e 12 e1 31 23 73 8f"
"r2f","2022-04-10T10:09:05.899","ONLY","BASIC","18151","OK","ONEWAY","GO","c2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","97 5e 12 e1 31 23 73 8f"
"r2f","2022-04-10T10:09:05.904","ONLY","BASIC","18151","OK","ONEWAY","GO","c4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 17 12 e2 31 23 73 8f"
"r2f","2022-04-10T10:09:05.905","ONLY","BASIC","18151","OK","ONEWAY","GO","c4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 17 12 e2 31 23 73 8f"
"r2f","2022-04-10T10:09:05.911","ONLY","BASIC","18151","OK","ONEWAY","GO","c4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","26 17 12 e2 31 23 73 8f"
"r2f","2022-04-10T10:09:05.919","ONLY","BASIC","4548","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","af bb 26 80 56 08 e2 0f"
"r2f","2022-04-10T10:09:05.928","ONLY","BASIC","4548","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","af bb 26 80 56 08 e2 0f"
"r2f","2022-04-10T10:09:10.163","ONLY","BASIC","18151","OK","ONEWAY","GO","58","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","86 12 12 ac 31 23 73 8f"
"r2f","2022-04-10T10:09:10.164","ONLY","BASIC","18151","OK","ONEWAY","GO","58","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","86 12 12 ac 31 23 73 8f"
"r2f","2022-04-10T10:09:10.176","ONLY","BASIC","18151","OK","ONEWAY","GO","58","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","86 12 12 ac 31 23 73 8f"
"r2f","2022-04-10T10:09:10.241","ONLY","BASIC","18151","OK","ONEWAY","GO","5a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f5 bf 92 ad 30 23 73 8f"
"r2f","2022-04-10T10:09:10.241","ONLY","BASIC","18151","OK","ONEWAY","GO","5a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f5 bf 92 ad 30 23 73 8f"
"r2f","2022-04-10T10:09:10.253","ONLY","BASIC","18151","OK","ONEWAY","GO","5a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f5 bf 92 ad 30 23 73 8f"
"r2f","2022-04-10T10:09:10.316","ONLY","BASIC","18151","OK","ONEWAY","GO","5c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c4 f6 92 ae 30 23 73 8f"
"r2f","2022-04-10T10:09:10.317","ONLY","BASIC","18151","OK","ONEWAY","GO","5c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c4 f6 92 ae 30 23 73 8f"
"r2f","2022-04-10T10:09:10.327","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2c","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","94 22 e1 96 00 0b ab 8f"
"r2f","2022-04-10T10:09:10.328","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2c","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","94 22 e1 96 00 0b ab 8f"
"r2f","2022-04-10T10:09:10.329","ONLY","BASIC","18151","OK","ONEWAY","GO","5c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c4 f6 92 ae 30 23 73 8f"
"r2f","2022-04-10T10:09:12.482","ONLY","BASIC","18151","OK","ONEWAY","GO","be","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a2 d0 b2 df 30 23 73 8f"
"r2f","2022-04-10T10:09:12.547","ONLY","BASIC","18151","OK","ONEWAY","GO","c0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b6 d0 12 e0 31 23 73 8f"
"r2f","2022-04-10T10:09:12.547","ONLY","BASIC","18151","OK","ONEWAY","GO","c0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b6 d0 12 e0 31 23 73 8f"
"r2f","2022-04-10T10:09:12.560","ONLY","BASIC","18151","OK","ONEWAY","GO","c0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b6 d0 12 e0 31 23 73 8f"
"r2f","2022-04-10T10:09:12.609","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","e3 2a 00 96 00 0b ab 8f"
"r2f","2022-04-10T10:09:12.610","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","e3 2a 00 96 00 0b ab 8f"
"r2f","2022-04-10T10:09:12.626","ONLY","BASIC","18151","OK","ONEWAY","GO","c2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","97 5e 12 e1 31 23 73 8f"
"r2f","2022-04-10T10:09:12.627","ONLY","BASIC","18151","OK","ONEWAY","GO","c2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","97 5e 12 e1 31 23 73 8f"
"r2f","2022-04-10T10:09:12.638","ONLY","BASIC","18151","OK","ONEWAY","GO","c2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","97 5e 12 e1 31 23 73 8f"
"r2f","2022-04-10T10:09:12.666","ONLY","BASIC","18151","OK","ONEWAY","GO","c4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 17 12 e2 31 23 73 8f"
"r2f","2022-04-10T10:09:12.666","ONLY","BASIC","18151","OK","ONEWAY","GO","c4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 17 12 e2 31 23 73 8f"
"r2f","2022-04-10T10:09:12.678","ONLY","BASIC","18151","OK","ONEWAY","GO","c4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 17 12 e2 31 23 73 8f"
"r2f","2022-04-10T10:09:12.700","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","c6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef 5b f2 e3 31 23 73 ff"
"r2f","2022-04-10T10:09:12.700","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","c6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef 5b f2 e3 31 23 73 ff"
"r2f","2022-04-10T10:09:12.712","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","c6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef 5b f2 e3 31 23 73 ff"
"r2f","2022-04-10T10:09:12.778","ONLY","BASIC","18151","OK","ONEWAY","GO","c8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","be b3 92 e4 31 23 73 8f"
"r2f","2022-04-10T10:09:12.778","ONLY","BASIC","18151","OK","ONEWAY","GO","c8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","be b3 92 e4 31 23 73 8f"
"r2f","2022-04-10T10:09:12.789","ONLY","BASIC","18151","OK","ONEWAY","GO","c8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","be b3 92 e4 31 23 73 8f"
"r2f","2022-04-10T10:09:12.857","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","ca","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f7 ff 72 e5 31 23 73 ff"
"r2f","2022-04-10T10:09:12.857","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","ca","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f7 ff 72 e5 31 23 73 ff"
"r2f","2022-04-10T10:09:12.869","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","ca","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f7 ff 72 e5 31 23 73 ff"
"r2f","2022-04-10T10:09:12.888","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","b5 ac e1 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:12.889","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","b5 ac e1 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:12.935","ONLY","BASIC","18151","OK","ONEWAY","GO","cc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ae 74 92 e6 31 23 73 8f"
"r2f","2022-04-10T10:09:12.936","ONLY","BASIC","18151","OK","ONEWAY","GO","cc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ae 74 92 e6 31 23 73 8f"
"r2f","2022-04-10T10:09:12.947","ONLY","BASIC","18151","OK","ONEWAY","GO","cc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ae 74 92 e6 31 23 73 8f"
"r2f","2022-04-10T10:09:12.955","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","c2 a4 00 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:12.956","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","c2 a4 00 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:13.012","ONLY","BASIC","18151","OK","ONEWAY","GO","ce","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f fa 92 e7 31 23 73 8f"
"r2f","2022-04-10T10:09:13.012","ONLY","BASIC","18151","OK","ONEWAY","GO","ce","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f fa 92 e7 31 23 73 8f"
"r2f","2022-04-10T10:09:13.091","ONLY","BASIC","18151","OK","ONEWAY","GO","d0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 e1 d2 e8 31 23 73 8f"
"r2f","2022-04-10T10:09:13.092","ONLY","BASIC","18151","OK","ONEWAY","GO","d0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 e1 d2 e8 31 23 73 8f"
"r2f","2022-04-10T10:09:13.105","ONLY","BASIC","18151","OK","ONEWAY","GO","d0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","32 e1 d2 e8 31 23 73 8f"
"r2f","2022-04-10T10:09:13.171","ONLY","BASIC","18151","OK","ONEWAY","GO","d2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 6f d2 e9 31 23 73 8f"
"r2f","2022-04-10T10:09:13.172","ONLY","BASIC","18151","OK","ONEWAY","GO","d2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 6f d2 e9 31 23 73 8f"
"r2f","2022-04-10T10:09:13.184","ONLY","BASIC","18151","OK","ONEWAY","GO","d2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 6f d2 e9 31 23 73 8f"
